Kind,Name,AvgCyclomatic,Cyclomatic,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountLineCode,CountLineBlank,CountLineCodeDecl,CountLineCodeExe,CountStmtDecl,CountStmtExe,CountSemicolon,CountStmt,SumCyclomatic,MaxCyclomatic,CountLine,CountDeclClass,CountLineComment,RatioCommentToCode,CountDeclFunction
Public Class,org.apache.cassandra.distributed.test.TableLevelIncrementalBackupsTest,1,,14,1,13,0,119,19,18,77,16,72,68,86,19,2,139,,1,0.01,
Public Class,org.apache.cassandra.distributed.test.TestBaseImpl,3,,12,1,10,1,137,32,35,87,35,80,63,104,39,16,175,,7,0.05,
Public Class,org.apache.cassandra.distributed.test.TimeoutAbortTest,3,,28,0,28,0,30,0,5,18,5,17,16,21,4,3,30,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.TombstoneWarningTest,3,,10,0,10,0,97,10,27,53,31,61,62,86,22,5,107,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.TopPartitionsTest,2,,21,1,19,1,237,22,55,162,62,150,155,189,49,4,276,,17,0.07,
Public Class,org.apache.cassandra.distributed.test.TopologyChangeTest,1,,18,1,15,1,118,22,34,48,25,33,33,55,8,1,144,,4,0.03,
Public Class,org.apache.cassandra.distributed.test.TransientRangeMovement2Test,1,,42,2,35,5,110,9,18,88,14,45,42,49,15,1,132,,15,0.14,
Public Class,org.apache.cassandra.distributed.test.TransientRangeMovementTest,2,,20,1,18,1,204,23,36,138,34,90,78,111,33,4,238,,11,0.05,
Public Class,org.apache.cassandra.distributed.test.UDFTest,2,,33,5,24,4,27,5,8,16,4,8,7,12,3,2,36,,4,0.15,
Public Class,org.apache.cassandra.distributed.test.UnableToParseClientMessageFromBlockedSubnetTest,2,,16,1,14,1,80,10,25,36,19,33,30,45,12,4,96,,6,0.07,
Public Class,org.apache.cassandra.distributed.test.UnableToParseClientMessageTest,1,,12,0,10,1,183,30,53,76,43,52,54,86,20,2,233,,20,0.11,
Public Class,org.apache.cassandra.distributed.test.UnifiedCompactionDensitiesTest,2,,13,1,12,1,87,11,24,51,21,36,41,52,18,3,101,,5,0.06,
Public Class,org.apache.cassandra.distributed.test.UpdateSystemAuthAfterDCExpansionTest,1,,21,2,18,1,131,21,29,92,23,60,64,77,18,1,160,,8,0.06,
Public Class,org.apache.cassandra.distributed.test.UpgradeSSTablesTest,4,,51,7,43,1,279,46,54,190,59,164,156,201,42,7,331,,7,0.03,
Public Class,org.apache.cassandra.distributed.test.VirtualTableFromInternodeTest,1,,16,0,15,0,95,8,25,55,21,35,32,51,18,2,103,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.VirtualTableLogsTest,1,,13,0,12,1,70,8,20,37,18,24,23,33,10,2,81,,3,0.04,
Public Class,org.apache.cassandra.distributed.test.auth.AuthAuditLoggingTest,1,,18,2,16,1,232,37,72,158,49,97,105,126,31,2,279,,14,0.06,
Public Class,org.apache.cassandra.distributed.test.auth.MutualTlsCertificateValidityPeriodTest,2,,22,3,19,0,156,33,48,102,34,57,55,71,26,2,193,,4,0.03,
Public Class,org.apache.cassandra.distributed.test.cdc.ToggleCDCOnRepairEnabledTest,1,,19,1,17,1,53,6,11,37,7,20,19,24,6,1,63,,4,0.08,
Public Class,org.apache.cassandra.distributed.test.cms.CMSAddressChangeTest,2,,26,4,22,0,25,4,7,16,7,15,15,18,2,2,29,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.gossip.GossipShutdownTest,1,,35,7,27,1,57,14,11,42,9,26,24,29,6,1,73,,2,0.04,
Public Class,org.apache.cassandra.distributed.test.guardrails.GuardrailBulkLoadEnabledTest,2,,11,1,10,0,107,15,27,59,26,48,49,68,20,3,129,,7,0.07,
Public Class,org.apache.cassandra.distributed.test.guardrails.GuardrailCollectionSizeOnSSTableWriteTest,1,,18,3,15,0,313,81,45,230,28,223,226,250,24,4,403,,9,0.03,
Public Class,org.apache.cassandra.distributed.test.guardrails.GuardrailDiskUsageTest,5,,34,3,28,3,144,21,34,81,34,66,67,90,20,10,185,,20,0.14,
Public Class,org.apache.cassandra.distributed.test.guardrails.GuardrailItemsPerCollectionOnSSTableWriteTest,1,,13,2,11,0,244,61,45,158,27,148,152,175,23,2,315,,10,0.04,
Public Class,org.apache.cassandra.distributed.test.guardrails.GuardrailNonPartitionRestrictedQueryTest,2,,18,3,14,1,334,89,58,214,50,172,156,210,63,3,446,,23,0.07,
Public Class,org.apache.cassandra.distributed.test.guardrails.GuardrailPartitionSizeTest,2,,14,1,11,1,87,17,20,50,21,44,51,65,15,5,120,,19,0.22,
Public Class,org.apache.cassandra.distributed.test.guardrails.GuardrailPartitionTombstonesTest,2,,11,1,9,1,80,16,19,44,18,38,43,56,14,2,112,,18,0.23,
Public Class,org.apache.cassandra.distributed.test.guardrails.GuardrailPasswordTest,2,,26,3,23,0,49,6,8,32,6,15,13,18,5,2,55,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.guardrails.IntersectFilteringQueryTest,1,,10,1,9,0,70,15,23,35,15,31,31,42,19,4,85,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.AssassinateAbruptDownedNodeTest,1,,10,1,7,2,17,3,8,6,5,5,5,8,3,1,30,,10,0.59,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.AssassinateCMSNodeTest,1,,16,0,16,0,19,0,4,10,3,8,7,10,4,1,19,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.AssassinateGracefullNodeTest,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,14,,6,0.75,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.AssassinatedEmptyNodeTest,1,,18,3,12,3,15,3,6,8,5,8,8,10,1,1,27,,9,0.60,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.FailedBootstrapTest,1,,35,4,30,1,54,9,17,36,15,28,27,34,7,1,64,,1,0.02,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.HostReplacementAbruptDownedInstanceTest,1,,52,9,30,13,34,10,15,25,13,20,20,23,9,1,57,,13,0.38,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.HostReplacementOfDownedClusterTest,1,,68,10,47,12,102,22,27,78,24,58,54,64,15,1,151,,27,0.26,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.HostReplacementTest,1,,28,4,20,4,165,38,46,122,42,89,86,101,27,2,241,,38,0.23,
Public Class,org.apache.cassandra.distributed.test.hostreplacement.NodeCannotJoinAsHibernatingNodeWithoutReplaceAddressTest,2,,38,4,33,2,73,8,19,40,16,27,25,36,9,2,85,,5,0.07,
Public Class,org.apache.cassandra.distributed.test.jmx.JMXFeatureTest,2,,19,0,16,3,82,5,19,49,18,45,42,54,11,3,102,,16,0.20,
Public Class,org.apache.cassandra.distributed.test.jmx.JMXGetterCheckTest,7,,38,1,34,4,108,4,20,64,23,45,30,56,15,12,122,,26,0.24,
Public Class,org.apache.cassandra.distributed.test.jmx.StorageServiceJmxTest,3,,32,3,29,5,32,3,14,19,13,12,12,19,4,3,35,,5,0.16,
Public Class,org.apache.cassandra.distributed.test.log.BootWithMetadataTest,3,,44,3,41,1,85,6,20,58,19,48,44,57,16,3,92,,2,0.02,
Public Class,org.apache.cassandra.distributed.test.log.BounceGossipTest,2,,44,1,43,1,175,9,21,137,19,49,43,60,19,4,184,,2,0.01,
Public Class,org.apache.cassandra.distributed.test.log.BounceIndexRebuildTest,3,,31,4,25,2,28,4,8,19,8,17,17,22,3,3,34,,2,0.07,
Public Class,org.apache.cassandra.distributed.test.log.BounceResetHostIdTest,3,,31,2,27,2,85,8,7,52,7,40,33,46,13,5,98,,5,0.06,
Public Class,org.apache.cassandra.distributed.test.log.CMSCatchupTest,4,,41,4,34,4,37,5,7,26,6,22,18,25,10,4,45,,4,0.11,
Public Class,org.apache.cassandra.distributed.test.log.CMSMembershipMetricsTest,1,,12,1,11,0,71,10,13,45,13,39,37,47,25,2,82,,2,0.03,
Public Class,org.apache.cassandra.distributed.test.log.CMSTestBase,0,,0,0,0,0,83,8,17,49,23,31,36,49,0,0,91,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.log.ClusterMetadataTestHelper,1,,11,0,11,0,855,101,154,425,169,279,277,406,96,2,970,,14,0.02,
Public Class,org.apache.cassandra.distributed.test.log.ConflictingAddressRestartTest,2,,23,1,22,1,47,2,8,23,5,14,10,17,6,2,49,,1,0.02,
Public Class,org.apache.cassandra.distributed.test.log.CoordinatorPathTest,1,,65,10,55,0,170,33,35,137,36,99,85,113,23,1,204,,1,0.01,
Public Class,org.apache.cassandra.distributed.test.log.DiscoverCMSTest,1,,17,0,15,2,39,2,8,21,7,14,11,19,3,1,43,,2,0.05,
Public Class,org.apache.cassandra.distributed.test.log.DistributedLogTest,5,,76,7,67,3,136,14,29,85,34,64,61,84,19,5,157,,8,0.06,
Public Class,org.apache.cassandra.distributed.test.log.FailedLeaveTest,2,,27,4,19,5,82,17,27,53,23,39,37,49,14,3,113,,14,0.17,
Public Class,org.apache.cassandra.distributed.test.log.FetchLogFromPeers2Test,5,,30,2,28,0,88,7,14,56,17,50,42,60,21,10,96,,1,0.01,
Public Class,org.apache.cassandra.distributed.test.log.FetchLogFromPeersTest,2,,29,2,24,2,176,23,27,121,23,94,82,107,28,3,215,,16,0.09,
Public Class,org.apache.cassandra.distributed.test.log.ForceSnapshotTest,3,,35,2,33,1,101,7,16,59,17,43,40,56,23,5,111,,3,0.03,
Public Class,org.apache.cassandra.distributed.test.log.FuzzTestBase,1,,8,0,7,1,16,1,5,6,3,3,3,6,3,1,19,,2,0.13,
Public Class,org.apache.cassandra.distributed.test.log.GossipDeadlockTest,2,,54,4,50,1,88,7,19,55,16,39,36,48,10,2,95,,1,0.01,
Public Class,org.apache.cassandra.distributed.test.log.InProgressSequenceCoordinationTest,1,,38,3,29,6,262,42,62,184,53,120,118,147,33,1,344,,40,0.15,
Public Class,org.apache.cassandra.distributed.test.log.IndexParamsRecreateTest,1,,39,3,33,3,105,13,22,88,14,55,57,63,7,1,126,,8,0.08,
Public Class,org.apache.cassandra.distributed.test.log.KeyspaceParamsRecreateTest,1,,28,3,24,2,50,6,11,36,9,26,24,29,6,1,59,,3,0.06,
Public Class,org.apache.cassandra.distributed.test.log.MetadataChangeSimulationTest,3,,23,2,20,1,786,105,196,504,220,419,379,531,157,12,915,,26,0.03,
Public Class,org.apache.cassandra.distributed.test.log.MetadataKeysTest,2,,20,3,17,0,134,27,34,81,32,73,66,87,17,3,161,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.log.ModelState,2,,9,0,9,0,293,35,80,146,72,114,136,181,20,6,333,,5,0.02,
Public Class,org.apache.cassandra.distributed.test.log.OperationalEquivalenceTest,2,,16,2,14,0,91,20,24,58,24,51,49,62,10,3,116,,5,0.05,
Public Class,org.apache.cassandra.distributed.test.log.PauseCommitsTest,2,,21,0,20,1,23,0,3,10,2,8,6,10,4,2,24,,1,0.04,
Public Class,org.apache.cassandra.distributed.test.log.PlacementSimulator,3,,31,2,27,3,907,120,191,594,207,420,379,537,112,9,1095,,97,0.11,
Public Class,org.apache.cassandra.distributed.test.log.PlacementSimulatorTest,2,,18,1,16,1,304,48,91,211,85,143,139,178,46,3,363,,16,0.05,
Public Class,org.apache.cassandra.distributed.test.log.QuorumIntersectionSimulatorTest,3,,13,2,12,0,100,18,30,48,32,45,39,67,11,5,118,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.log.ReconfigureCMSTest,1,,50,2,48,0,99,4,16,80,14,60,58,64,14,1,103,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.log.RegisterTest,2,,44,2,37,4,114,10,21,75,19,49,41,57,13,3,137,,13,0.11,
Public Class,org.apache.cassandra.distributed.test.log.RepairSystemClusterMetadataTest,1,,10,0,10,0,13,0,3,4,2,3,2,5,2,1,13,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.log.ReplayPersistedTest,3,,33,2,31,1,96,7,21,59,26,52,48,66,18,5,105,,3,0.03,
Public Class,org.apache.cassandra.distributed.test.log.RequestCurrentEpochTest,1,,12,0,11,1,57,4,13,32,12,25,23,31,9,1,65,,4,0.07,
Public Class,org.apache.cassandra.distributed.test.log.ResumableStartupTest,4,,95,12,81,2,85,13,26,68,26,47,45,58,14,4,100,,2,0.02,
Public Class,org.apache.cassandra.distributed.test.log.SnapshotTest,4,,47,6,38,3,156,27,30,129,35,111,108,128,25,5,195,,12,0.08,
Public Class,org.apache.cassandra.distributed.test.log.SystemKeyspaceStorageTest,2,,34,2,30,3,122,12,22,77,26,68,61,81,14,3,143,,12,0.10,
Public Class,org.apache.cassandra.distributed.test.log.TableParamsRecreateTest,1,,31,3,27,1,111,14,21,83,17,50,48,57,14,2,128,,3,0.03,
Public Class,org.apache.cassandra.distributed.test.log.TestProcessor,1,,7,0,7,0,87,12,23,37,21,35,34,51,18,3,99,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.log.TriggeredReconfigureCMSTest,1,,32,2,30,0,92,8,19,65,15,44,38,48,13,1,100,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.log.UnregisterTest,4,,29,1,26,2,55,3,10,39,13,35,30,43,10,5,61,,3,0.05,
Public Class,org.apache.cassandra.distributed.test.metric.TableMetricTest,1,,11,1,9,1,184,32,51,97,47,80,73,110,36,3,235,,19,0.10,
Public Class,org.apache.cassandra.distributed.test.metrics.CoordinatorReadLatencyMetricTest,2,,19,1,15,3,63,8,23,34,20,32,29,42,14,3,81,,10,0.16,
Public Class,org.apache.cassandra.distributed.test.metrics.HintsServiceMetricsTest,1,,15,1,12,2,135,23,30,88,29,56,55,75,25,4,180,,22,0.16,
Public Class,org.apache.cassandra.distributed.test.metrics.RequestTimeoutTest,1,,8,0,8,0,163,26,41,85,29,60,58,85,28,2,192,,4,0.02,
Public Class,org.apache.cassandra.distributed.test.metrics.StreamingMetricsTest,2,,26,5,20,1,287,79,59,207,57,153,158,189,37,9,375,,9,0.03,
Public Class,org.apache.cassandra.distributed.test.repair.ConcurrentValidationRequestsTest,4,,28,2,26,0,77,10,19,43,19,28,29,43,6,4,95,,8,0.10,
Public Class,org.apache.cassandra.distributed.test.repair.ForceRepairTest,3,,27,2,23,3,118,14,22,71,25,57,45,70,21,7,140,,13,0.11,
Public Class,org.apache.cassandra.distributed.test.ring.AssignSameTokenToMultipleNodesTest,2,,20,0,20,0,23,0,3,10,2,7,5,9,3,2,23,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.ring.AutoBootstrapTest,2,,19,2,17,0,20,2,5,11,5,5,5,10,3,2,24,,2,0.10,
Public Class,org.apache.cassandra.distributed.test.ring.BootstrapResetProgressTest,4,,104,12,61,31,64,12,14,47,12,28,28,33,9,4,107,,31,0.48,
Public Class,org.apache.cassandra.distributed.test.ring.BootstrapTest,2,,14,1,12,1,192,31,41,113,37,69,64,97,33,6,229,,7,0.04,
Public Class,org.apache.cassandra.distributed.test.ring.CMSMembershipTest,3,,47,3,42,2,129,11,14,74,22,65,46,80,37,5,147,,7,0.05,
Public Class,org.apache.cassandra.distributed.test.ring.CMSUrgentMessagesTest,4,,38,3,35,0,38,4,7,23,8,18,12,22,8,4,42,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.ring.CleanupDuringRangeMovementTest,1,,33,5,23,6,71,16,25,51,23,38,40,47,13,2,104,,18,0.25,
Public Class,org.apache.cassandra.distributed.test.ring.CommunicationDuringDecommissionTest,4,,39,3,35,1,38,3,8,25,8,19,17,23,6,4,42,,1,0.03,
Public Class,org.apache.cassandra.distributed.test.ring.DecommissionTest,2,,31,3,28,1,137,17,23,95,24,58,48,72,21,3,157,,3,0.02,
Public Class,org.apache.cassandra.distributed.test.ring.NodeNotInRingTest,2,,20,2,19,0,40,4,5,26,5,16,15,20,6,2,44,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.ring.RangeVersioningTest,1,,34,1,33,0,36,1,6,23,7,19,18,25,5,1,37,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.ring.StopProcessingExceptionTest,1,,14,0,14,0,36,4,8,18,7,11,8,16,2,1,40,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.sai.ConcurrencyFactorTest,1,,17,2,11,4,61,15,21,36,18,27,33,40,10,2,95,,19,0.31,
Public Class,org.apache.cassandra.distributed.test.sai.ImportIndexedSSTablesTest,1,,28,6,22,0,182,50,38,132,30,106,112,128,24,2,232,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.sai.IndexAvailabilityTest,2,,16,1,14,1,191,32,54,116,54,94,97,131,33,3,239,,16,0.08,
Public Class,org.apache.cassandra.distributed.test.sai.IndexStreamingFailureTest,1,,27,4,20,4,92,18,19,57,15,41,39,52,11,1,122,,12,0.13,
Public Class,org.apache.cassandra.distributed.test.sai.IndexStreamingTest,6,,39,3,35,1,122,15,32,87,28,47,49,63,22,13,140,,4,0.03,
Public Class,org.apache.cassandra.distributed.test.sai.PartialUpdateHandlingTest,4,,21,3,16,3,322,74,92,183,92,156,152,227,20,9,442,,46,0.14,
Public Class,org.apache.cassandra.distributed.test.sai.SAIUtil,1,,10,0,8,2,72,9,20,37,19,24,22,36,18,1,101,,20,0.28,
Public Class,org.apache.cassandra.distributed.test.sai.StrictFilteringTest,1,,15,2,12,1,137,33,40,89,29,88,88,101,14,2,187,,17,0.12,
Public Class,org.apache.cassandra.distributed.test.sai.VectorDistributedTest,2,,15,2,12,1,318,73,124,199,124,173,177,231,55,6,407,,17,0.05,
Public Class,org.apache.cassandra.distributed.test.sai.VectorValidationTest,1,,15,0,15,0,18,0,3,9,2,4,3,6,2,1,18,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.streaming.AbstractStreamFailureLogs,2,,15,2,12,2,97,20,25,61,25,47,42,61,12,3,126,,11,0.11,
Public Class,org.apache.cassandra.distributed.test.streaming.BoundExceptionTest,1,,9,1,8,0,114,26,47,65,37,39,45,63,17,4,140,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.streaming.LCSStreamingKeepLevelTest,2,,17,1,15,0,79,10,13,43,16,31,25,44,18,3,90,,1,0.01,
Public Class,org.apache.cassandra.distributed.test.streaming.RebuildStreamingTest,2,,25,2,23,1,73,8,15,55,14,31,31,38,8,3,85,,5,0.07,
Public Class,org.apache.cassandra.distributed.test.streaming.StreamCloseInMiddleTest,2,,16,1,14,1,126,16,25,69,24,48,41,66,15,5,151,,11,0.09,
Public Class,org.apache.cassandra.distributed.test.streaming.StreamDisconnectedWhileReceivingTest,1,,13,1,11,0,59,11,15,34,13,25,22,33,6,2,74,,5,0.08,
Public Class,org.apache.cassandra.distributed.test.streaming.StreamFailedWhileReceivingTest,1,,15,1,13,1,122,15,23,66,19,44,37,59,7,2,154,,19,0.16,
Public Class,org.apache.cassandra.distributed.test.streaming.StreamFailureLogsFailureDueToSessionFailedTest,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,8,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.streaming.StreamFailureLogsFailureDueToSessionTimeoutTest,1,,31,2,27,2,117,12,21,57,16,39,29,51,5,1,134,,6,0.05,
Public Class,org.apache.cassandra.distributed.test.streaming.StreamFailureLogsFailureInTheMiddleWithEOFTest,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,8,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.streaming.StreamFailureLogsFailureInTheMiddleWithUnknownTest,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,8,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.streaming.StreamingStatsDisabledTest,3,,31,4,25,2,28,4,4,17,5,15,14,20,6,3,34,,2,0.07,
Public Class,org.apache.cassandra.distributed.test.tcm.CMSPlacementAfterBootstrapTest,1,,22,0,22,0,25,0,8,16,6,10,9,12,5,1,25,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.tcm.CMSPlacementAfterMoveTest,1,,19,0,19,1,22,0,9,13,7,9,9,12,4,1,22,,1,0.05,
Public Class,org.apache.cassandra.distributed.test.tcm.CMSPlacementAfterReplacementTest,1,,15,0,14,2,58,3,15,35,12,24,21,30,17,1,67,,6,0.10,
Public Class,org.apache.cassandra.distributed.test.tcm.CMSShutdownTest,1,,14,0,12,2,51,5,12,20,10,14,12,23,2,1,61,,5,0.10,
Public Class,org.apache.cassandra.distributed.test.tcm.LogReplicationTest,1,,17,1,15,0,80,10,23,52,21,43,40,49,14,2,91,,1,0.01,
Public Class,org.apache.cassandra.distributed.test.tcm.PaxosRepairTCMTest,6,,36,4,30,2,33,4,6,20,10,22,24,32,9,6,39,,2,0.06,
Public Class,org.apache.cassandra.distributed.test.tcm.RepairMetadataKeyspaceTest,3,,17,1,16,0,66,9,15,42,18,33,27,44,15,5,75,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.tcm.SplitBrainTest,2,,29,2,24,4,117,15,34,73,30,51,49,68,15,2,146,,14,0.12,
Public Class,org.apache.cassandra.distributed.test.thresholds.CoordinatorReadSizeWarningTest,1,,6,0,6,0,44,7,14,14,8,13,12,21,12,2,57,,6,0.14,
Public Class,org.apache.cassandra.distributed.test.thresholds.LocalReadSizeWarningTest,1,,7,0,6,1,41,7,13,14,7,13,13,20,10,1,51,,3,0.07,
Public Class,org.apache.cassandra.distributed.test.thresholds.RowIndexSizeWarningTest,1,,6,0,6,0,82,16,29,23,15,22,22,37,19,1,102,,4,0.05,
Public Class,org.apache.cassandra.distributed.test.thresholds.TombstoneCountWarningTest,2,,15,1,13,1,306,44,63,175,51,130,130,175,41,5,370,,21,0.07,
Public Class,org.apache.cassandra.distributed.test.topology.DecommissionAvoidReadTimeoutsTest,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,8,,0,0.00,
Public Class,org.apache.cassandra.distributed.test.topology.DecommissionAvoidWriteTimeoutsTest,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,8,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.BatchUpgradeTest,1,,26,0,26,0,29,0,3,22,2,7,7,9,5,1,29,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.ClusterMetadataSingleNodeUpgradeTest,1,,19,0,18,1,21,0,3,14,2,5,5,7,4,1,22,,1,0.05,
Public Class,org.apache.cassandra.distributed.upgrade.ClusterMetadataUpgradeHarryTest,1,,63,4,58,2,80,8,22,54,15,26,25,32,5,1,90,,3,0.04,
Public Class,org.apache.cassandra.distributed.upgrade.ClusterMetadataUpgradeHintsTest,1,,39,3,34,2,37,3,9,30,8,20,21,24,5,1,42,,2,0.05,
Public Class,org.apache.cassandra.distributed.upgrade.ClusterMetadataUpgradeHostIdTest,3,,31,2,29,0,60,5,11,42,15,34,30,44,14,4,65,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.ClusterMetadataUpgradeIgnoreHostTest,1,,22,0,21,3,24,0,3,17,2,8,8,10,4,1,25,,3,0.13,
Public Class,org.apache.cassandra.distributed.upgrade.ClusterMetadataUpgradeIgnoreHostsTest,1,,22,0,21,3,24,0,3,17,2,8,8,10,4,1,25,,3,0.13,
Public Class,org.apache.cassandra.distributed.upgrade.ClusterMetadataUpgradeTest,1,,29,0,28,1,31,1,4,23,3,11,11,13,4,1,33,,1,0.03,
Public Class,org.apache.cassandra.distributed.upgrade.CompactStorageColumnDeleteTest,1,,31,2,29,0,32,2,5,23,5,9,11,14,5,1,34,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.CompactStorageHiddenColumnTest,1,,32,3,29,0,32,3,5,23,5,9,11,14,5,1,35,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.CompactStorageImplicitNullInClusteringTest,1,,19,0,19,0,22,0,3,15,2,4,4,6,4,1,22,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.CompactStoragePagingTest,1,,26,0,26,0,29,0,4,18,6,13,13,18,7,1,29,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.CompactStoragePagingWithProtocolV40Test,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,11,,3,0.38,
Public Class,org.apache.cassandra.distributed.upgrade.CompactStoragePagingWithProtocolV41Test,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,11,,3,0.38,
Public Class,org.apache.cassandra.distributed.upgrade.CompactionHistorySystemTableUpgradeTest,1,,43,1,34,8,37,2,4,28,4,16,16,19,5,1,47,,8,0.22,
Public Class,org.apache.cassandra.distributed.upgrade.ConfigCompatibilityTestGenerate,2,,21,1,19,1,22,1,7,12,8,12,10,15,3,2,27,,4,0.18,
Public Class,org.apache.cassandra.distributed.upgrade.DropCompactStorageNullClusteringValuesTest,1,,27,3,24,0,28,4,8,21,6,10,13,15,4,1,32,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.DropCompactStorageTest,1,,20,0,20,0,23,0,3,16,2,6,6,8,4,1,23,,0,0.00,
Public Class,org.apache.cassandra.distributed.upgrade.GroupByTest,1,,29,0,28,1,31,0,9,22,5,10,11,13,4,1,32,,1,0.03,
